id_endereco,logradouro,numero,complemento,bairro,cidade,estado,cep,pais
5993,Distrito Vicente Fonseca,99,,Bacurau,Correia do Oeste,RS,88123979,Brasil
5994,Avenida de Lopes,87,Tempora quia nisi ad.,Novo Tupi,Brito de Pinto,RJ,61562-071,Brasil
5995,Rodovia de Aragão,71,Possimus doloribus est a.,Jardim Leblon,Siqueira das Pedras,RN,91466-873,Brasil
5996,Sítio Diego Freitas,50,Fugit laborum earum ea.,São Bernardo,Montenegro da Prata,RN,91168057,Brasil
5997,Travessa Maria Laura Pacheco,66,,Braúnas,da Mata de Fonseca,AM,19203265,Brasil
5998,Campo Andrade,274,,Planalto,Marques,RJ,69039-189,Brasil
5999,Jardim Silveira,49,,Santa Sofia,Moura,PA,83851-019,Brasil
6000,Vereda Mathias Borges,56,Voluptate nobis illo.,Vila Da Luz,Pereira,PB,42341677,Brasil
6001,Conjunto de Fernandes,45,,Engenho Nogueira,Gomes,BA,85662737,Brasil
6002,Viela João Miguel Sampaio,392,,Bela Vitoria,Ferreira do Campo,MG,72116-443,Brasil
6003,Vale Luana Pinto,1,,Cônego Pinheiro 1ª Seção,Camargo de Costa,MT,85527231,Brasil
6004,Viaduto Andrade,66,,Vila Madre Gertrudes 1ª Seção,Rezende,PR,56774570,Brasil
6005,Viela de Camargo,16,Aperiam ipsa atque eligendi.,Tirol,da Costa de Rodrigues,DF,99840-000,Brasil
6006,Jardim de Caldeira,78,,Vila Nova Cachoeirinha 2ª Seção,das Neves,BA,71711057,Brasil
6007,Praia Martins,80,,Trevo,Azevedo,AM,33758906,Brasil
6008,Distrito Camargo,33,,Vila Satélite,Macedo das Pedras,MG,22439-387,Brasil
6009,Estação da Costa,48,,Nova Vista,Caldeira,RN,76768-597,Brasil
6010,Vereda de Caldeira,77,Dignissimos totam nemo sit.,Paquetá,Sá de Porto,MA,81320601,Brasil
6011,Campo Monteiro,14,,Distrito Industrial Do Jatoba,das Neves,DF,01245015,Brasil
6012,Aeroporto de Santos,67,,Vila Piratininga,da Mota,SC,06956-827,Brasil
6013,Campo Cunha,4,,Silveira,Montenegro,SE,52192736,Brasil
6014,Quadra de Aparecida,5,Possimus fugiat aliquam quis.,Pilar,Jesus do Galho,RJ,49106-068,Brasil
6015,Rua Carolina Dias,1,Occaecati occaecati nihil ut.,Grajaú,Gonçalves Grande,MT,13303-635,Brasil
6016,Esplanada de Duarte,7,,Embaúbas,da Luz dos Dourados,RO,78476003,Brasil
6017,Praia Luiz Gustavo Ribeiro,1,Nobis repellendus enim eum.,Jardinópolis,Moreira,RR,89594-943,Brasil
6018,Vereda Campos,93,,Frei Leopoldo,Nunes do Amparo,SP,06098095,Brasil
6019,Vale Garcia,724,,Universo,Pastor,PI,93373-386,Brasil
6020,Fazenda José Miguel Gonçalves,8,,União,Novais da Prata,ES,31799-272,Brasil
6021,Distrito de Fogaça,72,Ipsum vitae alias quasi.,Vila Jardim São José,Fogaça da Serra,MS,00028-765,Brasil
6022,Estrada Raquel Pastor,92,,Conjunto Santa Maria,Pereira,AL,48396-646,Brasil
6023,Rodovia Sampaio,466,,Vila Aeroporto,Garcia,CE,80130291,Brasil
6024,Feira de Almeida,867,,Jardim Montanhês,Cavalcante,SC,59919046,Brasil
6025,Setor de da Conceição,1,,Vila Suzana Primeira Seção,Martins,PI,52422177,Brasil
6026,Campo de Carvalho,51,,Vila Madre Gertrudes 1ª Seção,Freitas de Cirino,AM,22094-707,Brasil
6027,Jardim Cirino,68,Optio vero ex tenetur.,Novo Tupi,Cirino do Amparo,PE,74307-752,Brasil
6028,Ladeira Benício Souza,40,,Mangueiras,Campos de Nogueira,BA,03428387,Brasil
6029,Praia Cauã Correia,79,Sunt dolorum ab.,Jaqueline,Sousa dos Dourados,RR,59632328,Brasil
6030,Condomínio Nunes,4,,Andiroba,Brito do Norte,AP,89621552,Brasil
6031,Vereda da Cunha,13,,Jaqueline,Duarte,MS,98107-619,Brasil
6032,Quadra de Correia,95,,Dom Joaquim,Gomes,GO,83196774,Brasil
6033,Praia Porto,52,Eius facere esse odio ex.,Granja De Freitas,Ramos da Mata,RS,40239-932,Brasil
6034,Trevo Levi Vieira,49,Vitae autem sunt magni ullam.,Barro Preto,Albuquerque de Silveira,MA,77812199,Brasil
6035,Praia de Rocha,74,,São Cristóvão,Marques,AL,31263-954,Brasil
6036,Viaduto Sampaio,99,Libero ut eius omnis natus.,Vila Betânia,Fonseca do Campo,TO,75419-076,Brasil
6037,Estação de Novaes,884,Eveniet harum quisquam.,Ápia,Cavalcante do Norte,PB,15281758,Brasil
6038,Viela de Cavalcante,39,,Conjunto Santa Maria,Gonçalves de Moura,MG,91598-385,Brasil
6039,Trevo Guerra,58,,Bairro Das Indústrias Ii,Siqueira,AC,04800-685,Brasil
6040,Lagoa de Abreu,111,Id eaque perferendis.,Lagoa,Moreira de Minas,PE,62008813,Brasil
6041,Aeroporto das Neves,61,Magnam ipsam dolore.,Vila Nova Gameleira 3ª Seção,Brito,RS,37383-087,Brasil
6042,Colônia Guilherme Pimenta,49,,Ambrosina,Correia de Mendonça,AM,28619157,Brasil
6043,Rua Rocha,15,Id quis illum numquam.,Vila Oeste,Camargo do Galho,SC,77943-122,Brasil
6044,Vereda de Garcia,56,Dicta unde nobis.,Ademar Maldonado,Araújo do Campo,GO,27136-121,Brasil
6045,Estação de Nunes,603,Aliquid magni facilis.,Vila São Paulo,Pimenta de Jesus,RR,27321-566,Brasil
6046,Chácara de da Luz,76,,Santa Inês,Mendes,CE,87854-060,Brasil
6047,Núcleo de da Conceição,61,,Buritis,Araújo de Sousa,AC,71464982,Brasil
6048,Alameda de Cardoso,75,Similique nemo nulla magni.,Vila Jardim São José,Teixeira,TO,72807-888,Brasil
6049,Viaduto Ana Júlia Pastor,81,Commodi voluptatem illo.,Cardoso,Guerra das Pedras,GO,39346-408,Brasil
6050,Estrada Siqueira,77,Eos explicabo voluptatem.,Brasil Industrial,Cavalcanti da Prata,MS,86093731,Brasil
6051,Residencial Bárbara Vasconcelos,48,,Graça,Rodrigues Verde,SE,66075-166,Brasil
6052,Campo Mariana Barros,23,Natus optio unde.,Virgínia,da Rosa do Oeste,SC,47526-985,Brasil
6053,Aeroporto Sá,10,,Vila Nova,Pires,PA,99532222,Brasil
6054,Sítio Pacheco,59,Autem voluptate impedit.,Conjunto Floramar,Lima Alegre,PB,71243-462,Brasil
6055,Pátio Lucas Duarte,4,,Pompéia,Cavalcanti Paulista,ES,77386764,Brasil
6056,Condomínio Pedro Henrique Melo,866,Explicabo est cum pariatur a.,Santa Sofia,Carvalho,MG,75607-262,Brasil
6057,Ladeira de Carvalho,990,Nam distinctio dolorem.,Aparecida,Cirino,RN,65522111,Brasil
6058,Alameda de Lopes,620,Non saepe deleniti excepturi.,Guarani,Brito,MG,88391-513,Brasil
6059,Estação de Barbosa,2,,Dom Joaquim,Rocha,RS,08500-223,Brasil
6060,Passarela de Martins,195,,Jardim Guanabara,Pacheco da Mata,RN,54833-646,Brasil
6061,Condomínio Alice Albuquerque,9,,Mantiqueira,Porto do Sul,PB,20351-770,Brasil
6062,Travessa Júlia Borges,944,Incidunt animi mollitia esse.,Vila Jardim Leblon,Casa Grande do Campo,DF,85655433,Brasil
6063,Morro Barros,66,,Conjunto Providencia,Nascimento de da Rocha,CE,83749-190,Brasil
6064,Esplanada Isadora Souza,87,,Jardim Montanhês,Araújo,SE,16013-491,Brasil
6065,Núcleo de Santos,935,,Vila Aeroporto,Porto,PI,55147-572,Brasil
6066,Feira de Azevedo,54,Magnam placeat a doloremque.,Confisco,Nunes,PI,14275677,Brasil
6067,Estação de Oliveira,5,,Vila São Geraldo,Alves,RJ,03955497,Brasil
6068,Fazenda Sarah Leão,76,,Vila Rica,Freitas,RN,13597-779,Brasil
6069,Colônia Gomes,86,Magni voluptas occaecati.,Jardim Do Vale,Marques das Pedras,GO,67071-843,Brasil
6070,Distrito Jesus,24,,Cachoeirinha,Nascimento,TO,86355259,Brasil
6071,Fazenda Pimenta,61,,Canaa,Viana de Melo,RO,04521-890,Brasil
6072,Aeroporto Isaac Leão,4,Aperiam id at odio.,Conjunto Taquaril,Novaes da Praia,PR,81936-237,Brasil
6073,Largo Maysa Guerra,540,,Independência,Brito,PB,89658-808,Brasil
6074,Recanto de Moreira,382,Quod ipsa perferendis.,Saudade,Leão,PA,36510686,Brasil
6075,Vila Barros,41,Totam sint ea dolore quaerat.,Embaúbas,Sá,PR,45119-177,Brasil
6076,Distrito de Ramos,667,Repellat consectetur nihil.,Barro Preto,Marques de Farias,ES,35576837,Brasil
6077,Feira de Vieira,70,,Mala E Cuia,Guerra,AL,47721-548,Brasil
6078,Alameda Fonseca,46,,Funcionários,Gomes do Campo,CE,22222-814,Brasil
6079,Via Melo,73,,Baleia,Castro,RS,79957641,Brasil
6080,Rua Cauã Cavalcanti,86,,Delta,Silva do Amparo,MG,30821-384,Brasil
6081,Via de Carvalho,86,,Morro Dos Macacos,Moreira,RJ,40699243,Brasil
6082,Estrada Campos,48,Laudantium qui iusto.,Tirol,Brito,PI,76877-951,Brasil
6083,Chácara Mendonça,21,,Ouro Preto,Sousa,RS,96120-503,Brasil
6084,Conjunto de Costa,43,,Centro,Monteiro de Costela,DF,91679-941,Brasil
6085,Vereda Cauã Marques,33,In modi perferendis.,Pindura Saia,Silveira do Amparo,MG,12678-549,Brasil
6086,Vereda Casa Grande,29,,Petropolis,Aragão da Praia,MT,49394-865,Brasil
6087,Conjunto de Correia,76,,Marçola,Mendes do Galho,AC,75913780,Brasil
6088,Núcleo de Cunha,39,Ex vel odit dolorum ducimus.,Vila Cemig,Campos da Praia,PI,91813498,Brasil
6089,Pátio de Fernandes,28,,Vila Ouro Minas,Cirino do Campo,DF,69682277,Brasil
6090,Pátio Vicente Leão,2,,Tupi A,Carvalho da Serra,RO,93827366,Brasil
6091,Aeroporto Rebeca Casa Grande,65,,Vila Antena,Rocha,SC,22321153,Brasil
6092,Campo de Silva,279,A odio iste a.,Vila São Paulo,da Rosa da Serra,BA,82594-017,Brasil
6093,Avenida Eduardo Novaes,87,Sunt possimus ipsa commodi.,Vila Havaí,Teixeira do Amparo,RO,05792881,Brasil
6094,Quadra Siqueira,15,Laboriosam aliquid aut nulla.,Diamante,Cassiano de Marques,RS,60016-558,Brasil
6095,Loteamento de Cavalcanti,27,Hic saepe incidunt veritatis.,São Tomaz,Machado,PA,58086-687,Brasil
6096,Sítio Fernandes,86,,Garças,Moraes,PE,44043351,Brasil
6097,Alameda de Souza,713,,Conjunto Minas Caixa,da Costa das Pedras,AC,17893-788,Brasil
6098,Vila Jade da Rosa,45,Vel nesciunt est quidem fuga.,Jaraguá,da Costa do Oeste,SP,97770-810,Brasil
6099,Vereda Ana Júlia Novaes,895,At consectetur porro alias.,Savassi,Rodrigues,AL,71568447,Brasil
6100,Passarela João Pedro Rezende,15,,Santa Amelia,Aragão de Fonseca,SE,21527-841,Brasil
6101,Parque de Fonseca,6,Deserunt quidem commodi.,Nova Gameleira,Nogueira de Correia,MS,43624490,Brasil
6102,Setor Fonseca,10,,Bela Vitoria,Leão,PB,52094982,Brasil
6103,Estrada Alice Cunha,41,,Boa União 2ª Seção,Casa Grande de Costela,AL,11105860,Brasil
6104,Conjunto Siqueira,93,,Vila Mangueiras,Pereira,AP,99402-664,Brasil
6105,Lagoa Farias,97,,Vila Esplanada,Aragão de Goiás,AC,62218-675,Brasil
6106,Morro Vasconcelos,34,,Vila Petropolis,Jesus,RS,45682439,Brasil
6107,Esplanada Laís Montenegro,76,,Ademar Maldonado,Aragão,RO,46658278,Brasil
6108,Morro de Aparecida,56,,Belvedere,Mendonça da Mata,AC,46576-457,Brasil
6109,Viaduto Ana Freitas,94,Animi est at quibusdam.,Bela Vitoria,Duarte,SC,17901099,Brasil
6110,Avenida Carvalho,3,,Vila Minaslandia,Souza,DF,76549574,Brasil
6111,Recanto Rhavi Ribeiro,59,,Nossa Senhora Da Conceição,Andrade,GO,71469-367,Brasil
6112,Ladeira Carolina Cirino,16,Quod adipisci repellendus.,Vila Formosa,Costela de Vieira,DF,68250-511,Brasil
6113,Área Correia,89,,Estrela Do Oriente,da Paz,MT,30474-681,Brasil
6114,Estação de Cavalcanti,868,,Virgínia,da Luz de Lopes,AM,29163-230,Brasil
6115,Estrada Luiz Henrique Moreira,414,,Ápia,Rocha,SC,03476543,Brasil
6116,Praia de Ferreira,12,Iste placeat rerum quidem.,Conjunto Jatoba,Nascimento,PI,48829-359,Brasil
6117,Ladeira Casa Grande,41,Qui quibusdam doloremque.,Vila Copasa,Alves,AC,94079468,Brasil
6118,Campo da Costa,3,,Aeroporto,Borges Verde,DF,04234-418,Brasil
6119,Distrito Maria Julia da Luz,30,Exercitationem aut error.,Vila Aeroporto Jaraguá,Ferreira Paulista,AP,41021-687,Brasil
6120,Praça Anthony Gabriel Costa,49,Numquam optio eveniet.,Pousada Santo Antonio,Montenegro de Carvalho,AP,80742-362,Brasil
6121,Conjunto Rafael das Neves,75,,Alta Tensão 1ª Seção,Oliveira,PA,90954648,Brasil
6122,Estação Castro,22,,Nossa Senhora Aparecida,Nunes,RS,76743177,Brasil
6123,Praia Pastor,60,,Vila São Geraldo,Barbosa,RN,14861-439,Brasil
6124,Loteamento Vinicius Costela,39,Autem odio sequi facere.,Vila União,da Paz,AC,01529-342,Brasil
6125,Loteamento de Porto,89,,Vila Engenho Nogueira,Pastor das Flores,RN,98868-752,Brasil
6126,Largo Yago Alves,2,,Aarão Reis,Mendes,BA,87743-824,Brasil
6127,Loteamento Alexandre Albuquerque,74,,Vista Alegre,Correia de Barbosa,RO,54972-291,Brasil
6128,Distrito Vargas,78,,Senhor Dos Passos,Araújo Alegre,RO,03432-427,Brasil
6129,Praça Porto,43,,Grajaú,Aragão,BA,54035-991,Brasil
6130,Parque de Melo,563,,Lagoa,Mendes,AM,08470706,Brasil
6131,Vila Davi Miguel Marques,58,,Vila Cloris,Mendonça,DF,03077-146,Brasil
6132,Praça Sarah Teixeira,8,,Vila Atila De Paiva,Freitas do Oeste,RO,45498849,Brasil
6133,Rodovia Noah Duarte,34,,Padre Eustáquio,Lopes,MT,06040564,Brasil
6134,Fazenda Liz Araújo,21,Sequi porro dolorum.,Guarani,Moraes,AC,02666397,Brasil
6135,Distrito de Pinto,32,In ut dolores eveniet iusto.,Xodo-Marize,Lopes de Camargo,MA,05518-464,Brasil
6136,Praça Azevedo,61,,Nova Granada,Vargas de Cirino,MG,91336-462,Brasil
6137,Praça de Vasconcelos,633,Qui esse dicta velit.,João Paulo Ii,da Conceição dos Dourados,MS,98109-775,Brasil
6138,Praça de Montenegro,33,,Casa Branca,Fonseca,SE,97261-562,Brasil
6139,Sítio Lunna Moreira,27,,Acaba Mundo,Gomes da Praia,PA,54421-551,Brasil
6140,Sítio Marcos Vinicius Souza,35,,Taquaril,Leão de Minas,GO,67253133,Brasil
6141,Viela Brito,206,,São Francisco,Nascimento do Galho,SC,03589022,Brasil
6142,Alameda Borges,68,,Solimoes,da Cunha das Flores,AL,77496825,Brasil
6143,Chácara Andrade,26,,Aguas Claras,Azevedo de Silveira,SE,11883-845,Brasil
6144,Quadra Sales,38,,Vila Sumaré,da Luz de Goiás,ES,96157-799,Brasil
6145,Conjunto Pereira,39,,Vila União,Pastor,PR,50656522,Brasil
6146,Ladeira Gomes,14,,Vila Dos Anjos,Novais do Campo,RJ,60725121,Brasil
6147,Praia de Castro,16,Commodi vero aliquam.,Nossa Senhora Do Rosário,Guerra,RR,74274-081,Brasil
6148,Travessa Gabriel Cirino,5,Officiis odio vitae.,Brasil Industrial,Macedo,MS,60664125,Brasil
6149,Loteamento Fogaça,58,Iste repudiandae magnam hic.,Nova Floresta,Cardoso,PB,92691-740,Brasil
6150,Recanto de Garcia,5,,Indaiá,Cirino de das Neves,RJ,13540949,Brasil
6151,Vale Cauã Souza,83,,Alta Tensão 1ª Seção,Sales,RJ,48819702,Brasil
6152,Parque Laura da Mata,92,,Alto Vera Cruz,Nogueira dos Dourados,RR,05141462,Brasil
6153,Lagoa de Cunha,28,Nisi consequatur non nihil.,Vila Mangueiras,Machado,BA,53819901,Brasil
6154,Avenida Andrade,8,Officiis cum sequi.,Vila Suzana Primeira Seção,Carvalho de Fernandes,RR,89823413,Brasil
6155,Praça João Nascimento,1,,Horto Florestal,da Mota,PR,94231-821,Brasil
6156,Ladeira de Moreira,65,Voluptates porro facere nam.,Grota,da Cunha da Serra,RJ,75486-917,Brasil
6157,Estação de Lopes,814,,Maria Tereza,da Cunha,TO,41227947,Brasil
6158,Praça Davi Miguel Rezende,479,Eum voluptate qui minus.,Nova Floresta,Mendonça de Peixoto,DF,03468-651,Brasil
6159,Trevo Luana da Rocha,926,,Conjunto Capitão Eduardo,Moreira do Oeste,AL,94443852,Brasil
6160,Rodovia João Silva,8,Amet pariatur sint sequi.,Palmeiras,Peixoto,MT,45476-840,Brasil
6161,Vila Mariah Cardoso,831,,Santa Maria,Guerra,RR,84593-009,Brasil
6162,Setor Barbosa,843,,Cinquentenário,da Mata,MT,54927449,Brasil
6163,Núcleo Sales,980,,Andiroba,Borges,SE,89361683,Brasil
6164,Estrada Vicente Fogaça,5,,Vila Independencia 1ª Seção,Camargo,MS,98708-363,Brasil
6165,Rua Viana,54,Quae sunt explicabo iure.,Túnel De Ibirité,Andrade,RJ,11217-794,Brasil
6166,Núcleo Monteiro,48,Voluptas ex praesentium.,Nova Pampulha,Andrade,SE,27815-394,Brasil
6167,Vereda José Costela,5,Sunt omnis nobis.,Coração De Jesus,Casa Grande das Flores,CE,92229-175,Brasil
6168,Colônia da Rocha,742,Mollitia pariatur libero.,Jardim América,da Rocha do Norte,GO,89298-865,Brasil
6169,Praça Isabella Caldeira,8,,Alto Barroca,Vieira dos Dourados,SE,61665108,Brasil
6170,Vereda de Gonçalves,9,Asperiores accusantium quasi.,Parque São Pedro,Brito do Galho,PE,68459220,Brasil
6171,Aeroporto Sá,1,,Caetano Furquim,Campos,AM,72078-933,Brasil
6172,Esplanada Camargo,47,,Vila São Dimas,Dias,MT,06595-557,Brasil
6173,Área Brito,73,Eius rem illum nulla natus.,São Benedito,da Mata,GO,01748-775,Brasil
6174,Recanto José Miguel Novais,11,,Flavio De Oliveira,Gonçalves,GO,31186200,Brasil
6175,Jardim Pastor,351,,Salgado Filho,da Cruz do Campo,CE,10921620,Brasil
6176,Jardim Rodrigues,31,,Santa Cecilia,Rios,SE,29170-949,Brasil
6177,Campo de Ferreira,41,,Renascença,Souza,GO,42585-344,Brasil
6178,Quadra de da Luz,4,,Solar Do Barreiro,Pires da Serra,CE,39859-112,Brasil
6179,Quadra Emanuelly Jesus,9,,Funcionários,Machado,BA,92468-209,Brasil
6180,Avenida Júlia da Paz,88,,Vila Independencia 2ª Seção,Santos,SC,56478-946,Brasil
6181,Parque Nunes,631,,Cidade Nova,Melo,SP,32410-825,Brasil
6182,Jardim de Novaes,74,,Vila Pinho,Ramos de Rezende,MG,43777541,Brasil
6183,Viaduto de Cirino,4,Nulla sed repellendus.,Barão Homem De Melo 3ª Seção,Moreira do Galho,BA,74702-430,Brasil
6184,Área Abreu,79,,Maria Virgínia,Dias das Flores,TO,59892418,Brasil
6185,Trecho Lopes,48,,Tupi A,Ribeiro da Mata,RN,56733-587,Brasil
6186,Aeroporto de da Rocha,32,Odit id fugiat repellendus.,Ambrosina,Lima,RN,63606-748,Brasil
6187,Praia de Sampaio,28,Quae vel enim.,Buritis,Cavalcante,DF,80044-997,Brasil
6188,Aeroporto de Cardoso,6,,Vila Nova Gameleira 1ª Seção,Nunes,RO,97824-737,Brasil
6189,Distrito de Sales,78,Repellendus ab nostrum.,Olhos D'água,Cardoso,SC,69648200,Brasil
6190,Colônia Emilly Aparecida,64,Incidunt hic rem error.,Gutierrez,Garcia do Oeste,PB,72418693,Brasil
6191,Vereda Pereira,3,Animi nam saepe odit.,Alpes,Jesus dos Dourados,TO,03628-352,Brasil
6192,Alameda Cavalcante,277,,Nova Cintra,Araújo do Norte,CE,81693604,Brasil
6193,Vereda de da Rocha,47,,Venda Nova,Viana de Camargo,MG,97924-283,Brasil
6194,Setor Manuella Peixoto,50,Ex facere autem illum.,Conjunto Minas Caixa,Aparecida,AC,30415-514,Brasil
6195,Via Nunes,65,Officiis iusto iure atque.,Juliana,Alves,ES,39256-159,Brasil
6196,Travessa Antônio Oliveira,88,Velit suscipit sint officiis.,Gutierrez,Azevedo,RS,44632937,Brasil
6197,Área Emilly Vasconcelos,8,Aperiam incidunt veniam.,Heliopolis,da Conceição da Mata,MS,50350157,Brasil
6198,Sítio Fonseca,78,Nobis ad minima iusto.,Vale Do Jatoba,Montenegro de Silveira,AM,54600428,Brasil
6199,Parque Araújo,30,,Gameleira,Cunha da Prata,TO,04126043,Brasil
6200,Morro Letícia Ribeiro,60,,Vila Dos Anjos,da Mota da Mata,RR,33146-064,Brasil
6201,Vale de Siqueira,932,,Vila Sesc,Costa de Andrade,PB,97282107,Brasil
6202,Vila de Costa,2,,Nossa Senhora Aparecida,Pimenta da Praia,MT,27771-034,Brasil
6203,Jardim Novaes,47,Quisquam assumenda hic ex.,Vila Nossa Senhora Do Rosário,Sampaio de Minas,RR,17778857,Brasil
6204,Ladeira Câmara,46,,Funcionários,Machado,AC,58516-193,Brasil
6205,Pátio de Cirino,828,,Vila São Geraldo,Vasconcelos,BA,63386229,Brasil
6206,Esplanada da Costa,69,,Trevo,Moura,TO,51007280,Brasil
6207,Rua de Araújo,26,Fugit unde nulla dolorem.,Heliopolis,Casa Grande de Goiás,ES,32141427,Brasil
6208,Esplanada Borges,94,,Nova America,Souza,PE,54600-434,Brasil
6209,Vereda Isadora Fogaça,9,,Vila Satélite,Correia dos Dourados,SE,67832430,Brasil
6210,Colônia de Sales,315,Unde sit ad hic.,Grotinha,Fogaça do Campo,RR,81964-245,Brasil
6211,Loteamento Benjamin Nascimento,8,Nam delectus voluptatem.,Maria Virgínia,Macedo dos Dourados,AL,86969-698,Brasil
6212,Feira Barros,83,,Santo Antônio,Monteiro,SE,51609-835,Brasil
6213,Vereda André Oliveira,30,,São Gonçalo,Lima,AM,51411-056,Brasil
6214,Lago de Novais,39,,Conjunto Jatoba,da Rosa da Serra,MS,48694-875,Brasil
6215,Praça de Gomes,87,Ipsam quasi nisi minima.,Vila Pinho,Oliveira,DF,77834990,Brasil
6216,Campo de Cavalcante,57,,Barão Homem De Melo 3ª Seção,Correia da Praia,AC,68717-281,Brasil
6217,Estação Siqueira,34,,Baleia,Teixeira,MT,10351795,Brasil
6218,Travessa Araújo,3,,Trevo,Rodrigues da Prata,SP,32154-187,Brasil
6219,Largo de Silva,934,,Corumbiara,Cassiano,RR,74605-076,Brasil
6220,Conjunto de Peixoto,52,Excepturi odio laborum.,Mariquinhas,Santos,DF,72650290,Brasil
6221,Residencial Leonardo Vasconcelos,756,,Belvedere,Casa Grande,DF,77710928,Brasil
6222,Feira Guerra,45,,Vila Maria,Sousa de Sales,SP,34440-689,Brasil
6223,Campo Thiago Novais,70,,Dom Joaquim,da Luz,PA,02488393,Brasil
6224,Aeroporto de Rodrigues,40,,Pedreira Padro Lopes,Carvalho,SP,72025140,Brasil
6225,Esplanada de Moraes,8,Molestias corrupti vel.,Jardim Felicidade,da Mata,MG,77558869,Brasil
6226,Vila Cirino,91,,Novo São Lucas,Borges de Cavalcanti,AM,42039936,Brasil
6227,Parque Nascimento,73,Cum dolorum sequi provident.,Nossa Senhora Da Aparecida,Machado,SC,83673-214,Brasil
6228,Fazenda Brito,53,Eveniet dicta iusto cum.,Apolonia,Santos de Souza,ES,97332-255,Brasil
6229,Lagoa Ramos,825,,Jardinópolis,Carvalho de Minas,PA,28404775,Brasil
6230,Ladeira Vasconcelos,84,Est eveniet cupiditate quis.,São Francisco,da Conceição Verde,MS,81079-578,Brasil
6231,Travessa Maria Luísa Cunha,99,,Piratininga,Santos de Minas,DF,48174059,Brasil
6232,Sítio de Costela,93,,Solar Do Barreiro,Lopes da Praia,AM,68416-502,Brasil
6233,Travessa Cardoso,1,,Vila Atila De Paiva,Camargo de Sá,AL,88473-772,Brasil
6234,Recanto Novais,54,Alias voluptatem et illo.,Santo André,Fernandes do Campo,PI,59687-484,Brasil
6235,Trevo Alana Ramos,526,,Grota,Sales,AL,66851126,Brasil
6236,Pátio Bryan Brito,55,,Jardim América,Macedo de Fonseca,GO,32641-512,Brasil
6237,Avenida Camila Cirino,130,,Leonina,da Costa,PI,66170257,Brasil
6238,Travessa de Rodrigues,13,,Serrano,Pinto,RN,98191963,Brasil
6239,Área Nascimento,27,Fuga sunt asperiores.,Suzana,Farias de Abreu,PI,60330-854,Brasil
6240,Chácara de Cunha,740,,São Tomaz,Martins,CE,74514-688,Brasil
6241,Área Farias,10,,Vila Real 2ª Seção,Cassiano,RN,29358-043,Brasil
6242,Rua de Duarte,902,,Pongelupe,Jesus,TO,75680-062,Brasil
6243,Parque Maria Cecília Cardoso,20,Rerum temporibus similique.,Buritis,Pastor,RS,49943978,Brasil
6244,Favela Viana,71,,Vila Santo Antônio Barroquinha,Santos das Flores,GO,50733882,Brasil
6245,Parque Hadassa da Rosa,43,Quis optio commodi.,Jardim Alvorada,Mendes Verde,MT,55119531,Brasil
